label;request
0;"So I'm pretty far into writing my dystopian novel and I was reading over what I had.  Something that helps me when I first start a novel is to get a clear picture of my characters in my head and put a face to a name, so I usually sculpt a personality and find a Google image of someone who I think matches that, and I put all of those into documents for my personal reference.  I looked over my main five characters--Analise, Poet, Shove, Star, and Nova--and then suddenly something jumped out at me.  Analise is Hispanic, Shove is Japanese, and Poet, Star, and Nova are all black.
I had forgotten about their races because it wasn't important to me and I had not noticed while I was writing, because the story isn't about their racial backgrounds.  But is it, I don't know, somehow alienating or offensive to white readers that the characters aren't white, and that no main characters are white?   "
0;When I do ```\footnote{}``` for a value in a table, the footnote doesn't show up. How do I get it to show up? Also, is it possible to get it to show up at the bottom of the table rather than the bottom of the page?
0;Why is kVA not the same as kW?
0;"Elon Musk and his partner want to name their child X Æ A-12.
Is that name allowed in California, US?"
0;"In this Creation magazine reprint of a 1994 article titled Exploding stars point to a young universe,  Young-Earth Creationist, Jonathan Sarfati argues that the scarcity of Supernova remnants (SNRs) in the sky suggests the Milky Way galaxy is less than billions of years old.

On average, a galaxy like our own, the Milky Way, should produce one supernova every 25 years.
[...]
As can be readily seen above, a young universe model fits the data of the low number of observed SNRs. If the universe was really billions of years old, there are 7000 missing SNRs in our galaxy.

Does astronomy predict a Milky Way supernova every 25 years? Are there missing SNRs that undermine these predictions?"
1;Why is there so much technical detail of whaling included in Moby-Dick?
1;Why are we building larger land-based telescopes instead of launching larger ones into space?
0;Why can we see the dust particles in a narrow beam of light (and not in an all lighted area)?
0;"I can not initialize a List as in the following code:
```List supplierNames = new List();
supplierNames.add(""sup1"");
supplierNames.add(""sup2"");
supplierNames.add(""sup3"");
System.out.println(supplierNames.get(1));
```
I face the following error:  

  Cannot instantiate the type ```List```

How can I instantiate ```List```?"
0;What is the difference between ```warnings.warn()``` and ```logging.warn()``` in terms of what they do and how they should be used?
0;"In Greek mythology, the words ""Titan"" and ""God"" seem to be used interchangeably. For example, Zeus is a God, but Cronus (his father) was a Titan. So what is the difference between a Titan and a God in Greek mythology? "
1;How do weather models work?
1;"I am currently trying to decipher Mazur's Eisenstein ideal paper (not a comment about his clarity, rather about my current abilities). One of the reasons I am doing that is that many people told me that the paper was somehow revolutionary and introduced a new method into number theory. 
Could you explain exactly what subsequent developments did the paper bring, what ideas in the paper were considered more-or-less original (at the time it was published), and exactly what difficulties did these ideas resolve that people failed to resolve before the paper was published (if any)?"
0;Tracing XML request/responses with JAX-WS
0;"In Vim, how do I  insert characters at the beginning of each line in a selection?
For instance,  I want to comment out a block of code by prepending ```//``` at the beginning of each line assuming my language's comment system doesn't allow block commenting like ```/* */```.  How would I do this?"
0;Why doesn't the nuclear fusion in a star make it explode?
0;Does hot water freeze faster than cold water?
0;"O que é Reflection. Por que é útil?
* É recomendável usar em projetos?
* Como usar?
* Em quais situações Reflection pode ser usado?"
1;What is the difference between minimum and infimum?
0;"I had a Nespresso Vertuo Next machine.  It stopped working properly and during the troubleshooting video call, the Nespresso support agent said that the machines should not be connected to a GFCI outlet because they can potentially damage the machine.  As part of our home inspection when we purchased the house, it was recommended to install such outlets anywhere that water is common, including the kitchen. As such, all the outlets in our kitchen are GFCI outlets.
This call with Nespresso was the first time I'd ever seen someone claim that GFCI outlets can potentially damage coffee machines.
Can they damage Nespresso machines?  If so, can they damage other coffee machines (I also have a Baratza grinder and a Bonavita drip machine I usually hook into the same outlet)?  They sent us a replacement and now I am questioning where to put it."
